Date      Low     2      3      4      5      6      7      8      9    High 
200008   6.94   8.17   3.36   4.34   5.95   2.29   3.12   4.67   6.03  14.12
200009 -12.48  -1.70  -7.68   3.66  -2.61   2.71   1.66   0.73  -1.39 -11.75
200010  -8.36   5.07   2.90   7.62   1.12   1.10   0.17  -1.30  -2.14  -7.75
200011 -23.50  -8.76  -3.50  -3.51   0.19  -8.75  -3.51  -7.04  -9.62 -24.59
200012 -10.82   0.34   0.31   6.77   1.15   3.99  -2.63   3.00   3.13   5.96
200101  35.57  26.08   6.00  11.31   3.64  -3.80   0.43  -2.62  -6.74  -6.40
200102 -19.83 -21.18 -12.29  -6.74  -5.25 -12.01  -3.97  -1.68  -4.52  -4.29
200103 -17.59 -10.78  -7.19  -7.10  -4.00  -6.20  -5.10  -3.30  -3.77  -2.90
200104  15.11  17.74  10.28   6.92   7.48   2.71   3.75   3.40   4.37   5.66
200105  -5.88   0.47   1.16   1.91   2.43   1.43   4.26   2.75   1.85   3.22
200106   0.01  -1.72  -2.33  -3.91  -0.55  -0.96  -2.92  -1.68  -2.26   1.09
200107  -6.61  -4.65  -1.46  -0.73  -1.00  -0.64   1.91   1.69   0.45  -2.89
200108 -14.36  -7.92  -6.52  -6.31  -4.04  -2.55  -1.80  -1.96  -3.95  -3.48
200109 -22.79 -14.50 -11.07  -5.84  -4.18  -2.98  -4.15  -6.05  -4.93  -7.37
200110  15.71   4.84   1.59   2.08   0.07   1.27  -0.10  -0.04  -0.14   1.03
200111  20.10  11.87   7.89   5.95   5.46   4.93   5.77   3.75   5.48   4.88
200112  -0.67  -0.14   0.33   2.06   2.16   4.49   2.31   2.68   3.54   4.89
200201  -1.14  -2.61  -3.30  -1.56  -1.00  -2.18   1.23  -0.35  -2.12  -0.26
200202 -17.76  -3.25  -1.15  -0.32  -0.04  -1.58   2.16   0.44   0.25  -2.18
200203   7.99   3.65   5.29   2.85   4.51   4.71   3.88   3.82   5.83   5.91
200204 -13.81  -9.98  -8.14  -7.00  -5.07  -1.00  -1.58   0.90  -0.85   0.13
200205  -5.93  -1.43  -1.08  -0.69   0.24  -1.65   0.71  -2.30   0.89  -2.45
200206 -14.61  -8.41  -4.33  -7.62  -8.52  -7.00  -3.37  -6.22  -2.80  -3.56
200207  -6.77 -10.34  -9.60  -6.50  -7.08  -7.92  -5.65  -6.85  -6.53 -11.81
200208   4.43  -2.49   0.87   1.80   1.57   0.82   2.53   0.59   1.94   1.38
200209 -15.96 -16.06 -13.50 -11.68  -8.32  -7.19  -8.26  -7.40  -4.58  -3.07
200210  21.19   9.12  11.44   9.12   3.95   3.86   5.54   3.90   5.09   5.05
200211  22.64  11.58   8.57   4.94   2.88   1.60   3.07   0.22  -2.98   2.24
200212 -14.29 -12.17  -8.16  -8.06  -1.35  -3.35  -3.35  -1.14   0.17  -1.73
200301  -3.81  -1.63  -3.21  -2.22  -3.59  -3.14  -2.70  -2.41  -0.84  -1.03
200302   0.75  -2.35  -2.09  -3.07  -1.84  -0.64  -2.82  -2.42  -1.27   0.30
200303   0.34   0.39  -1.44   1.39   1.40   2.58   0.87   1.09   0.94   3.75
200304  19.80  17.07  12.35  13.12   7.34   5.31   7.16   5.33   5.65   4.62
200305  21.90  12.55  13.76   9.59   6.34   4.52   4.64   1.68   5.26   7.19
200306   2.17   4.53   1.39   2.21   1.39   0.63   0.00   1.87   1.49   1.80
200307   5.34   4.84   3.20   3.84   1.29   0.92   0.85   3.72   1.76   3.25
200308   4.00   4.23   2.30   1.69   0.72   4.74   1.63   1.49   2.52   4.10
200309  -0.57  -1.14  -0.62  -0.66   0.36  -2.52  -3.03  -1.31  -1.06  -1.77
200310   3.84   4.85   5.45   4.68   1.48   6.53   7.46   7.78   8.13  11.76
200311   0.57   1.85   0.27   2.00   1.67   0.25   1.10   1.17   4.11   3.20
200312   9.01   7.57   5.98   4.99   4.82   3.47   3.89   1.48   1.74  -1.28
200401   2.50   1.02   0.95   3.96   0.88   2.26   2.17   2.09   3.31   3.69
200402   2.04   1.19   1.46   2.52   2.57   1.82   0.90   2.48  -0.60  -0.07
200403  -1.96  -2.76  -1.03   0.03  -2.07   0.09  -1.16  -0.63   0.50  -1.46
200404   2.66  -0.18   0.10  -1.48  -1.30  -3.46  -3.12  -5.91  -3.77  -7.70
200405  -0.18   0.78   1.89   1.87  -0.43   1.99   3.52   0.46   2.43   2.74
200406   1.18   1.93   1.70   1.22  -0.32   2.20   4.16   4.46   5.22   1.80
200407  -4.45  -2.74  -2.12  -4.88  -1.89  -2.99  -5.88  -5.88  -6.59  -8.76
200408  -0.07   1.49   0.08   0.71  -0.43   1.00  -0.88  -0.14  -0.66  -1.91
200409   2.24  -0.98  -0.74   0.92   0.33   0.79   3.96   4.68   6.69   7.33
200410   5.59   2.53   1.28   1.20   2.11  -1.01   0.83   0.29   1.98   2.70
200411   4.29   1.31   3.77   5.63   3.91   4.38   5.79   6.06   7.25   9.93
200412   7.37   3.18   4.59   4.98   3.40   3.59   3.02   2.32   0.99   2.08
200501  -6.80  -2.05  -3.16  -1.88  -1.78  -1.01  -2.46  -0.03  -2.10  -3.98
200502   4.12   0.41  -0.83   0.16   0.48   1.21   8.15   3.93   2.40   5.41
200503  -2.90  -3.02  -1.75  -2.13  -0.86  -0.73  -1.13  -2.41  -0.90  -1.55
200504  -3.28  -0.75  -2.77  -2.69  -0.96  -1.36  -2.14  -1.88  -5.01  -6.58
200505   5.90   5.34   2.07   2.68   4.26   4.15   1.54   4.57   3.14   6.41
200506   0.33   0.00   0.15   0.29  -0.60  -0.52   0.39   1.68   3.06   5.61
200507   7.10   4.15   3.52   4.54   2.50   4.20   3.32   3.64   5.83   5.98
200508  -3.05  -3.25   0.46  -1.51  -2.35  -0.33  -0.34  -0.20   1.89   1.15
200509  -2.17  -0.50  -0.08  -0.97   0.93   2.47   0.87   2.41   3.19   3.89
200510   0.65  -0.58  -0.53  -0.03  -0.27  -3.51  -5.11  -1.71  -4.39  -2.79
200511   3.50   3.92   3.52   4.68   4.69   2.80   3.70   5.56   3.51   3.29
200512  -0.26   1.28  -1.40  -0.69  -0.08  -0.41   0.88  -0.17   1.30   1.84
200601   6.74   3.92   2.29  -1.15   1.52   2.71   3.23   3.03   6.06  10.04
200602  -1.21   0.73   1.30   0.55   1.77   0.02   1.42   0.19  -0.34  -5.66
200603   2.25   1.96   2.60   0.60   0.67   0.67   1.71   1.77   2.81   4.72
200604   0.68  -0.08   1.44   1.63   0.46   2.06   0.88   0.95   0.51   1.97
200605  -1.35  -1.61  -1.07  -2.08  -2.89  -3.53  -4.11  -4.20  -5.59  -7.97
200606  -0.33  -0.90  -0.90   0.54  -0.01   1.06   0.35   0.36   1.30  -0.61
200607  -4.87   1.96   0.08  -1.59   1.38   2.26   0.16  -0.57  -3.19  -6.41
200608   6.61   2.63   4.18   3.85   4.32   1.30   1.84   1.45   0.88  -2.30
200609   2.27   2.10   3.42   2.65   3.23   1.24   1.80   1.43   2.41   2.14
200610   5.69   4.71   3.71   4.35   3.18   3.50   1.41   4.71   2.75   6.46
200611   5.54   3.30   1.83   2.83   1.29   0.37   2.13   1.90   2.97   2.31
200612  -0.74  -0.37   0.68   1.75   2.79   2.18   0.83   0.80   1.32   0.91
200701   2.74   2.58   0.98   0.44   2.09   1.91   1.55   2.75   1.72   3.06
200702  -0.18   1.21  -1.74  -0.44  -2.53  -0.56  -1.74  -2.76  -1.68  -2.71
200703  -1.14  -0.53   0.53   0.51   0.33  -0.03   1.44   2.34   3.85   1.71
200704   3.54   5.01   4.50   3.48   4.93   4.50   3.09   4.45   4.23   2.14
200705   3.24   3.97   3.56   4.15   2.78   4.58   3.04   4.09   2.92   5.45
200706  -2.87  -2.54   0.09  -1.60  -1.93  -1.04  -1.83  -1.22  -1.74  -1.42
200707  -4.35  -5.07  -5.87  -3.64  -2.38  -4.07  -4.58  -1.19  -2.80  -1.52
200708  -1.10   2.49   2.16   1.07   1.15   0.46   1.48   2.08   2.07   1.82
200709   2.29   0.77   1.16   1.84   2.52   3.62   3.66   6.06   4.30   7.91
200710  -1.23  -0.80  -1.24   0.15   4.25   0.86   3.72   3.52   1.45   7.93
200711 -13.40  -8.58  -3.77  -4.28  -5.97  -2.28  -2.53  -3.48  -5.55  -5.52
200712  -6.84  -6.65  -5.95  -3.37  -2.59  -0.65   0.19   2.32   0.91   4.28
200801   3.17  -0.58  -3.45  -0.17  -1.89  -4.57  -6.46  -7.18  -8.78 -13.39
200802 -12.50  -7.88  -8.10  -7.43  -1.66  -2.32  -2.67  -3.50  -0.16   2.51
200803  -9.67  -5.43  -4.15  -0.19  -1.76  -1.67   1.39   1.18  -0.56  -0.28
200804   8.13   7.89   5.53   4.81   4.80   1.12   0.86   4.79   5.75   9.81
200805  -2.43  -0.59  -0.70   0.88  -0.50   3.19   2.37   2.04   1.77   7.02
200806 -20.47 -18.18 -16.64 -12.45  -9.43 -10.18  -9.22  -6.93  -4.76  -0.27
200807   2.02  -0.40   7.52   4.16   2.18   3.42  -1.05   0.53  -3.39  -9.91
200808  -6.58   3.14   6.82   2.42   3.26   2.38   3.07   0.79   0.75  -2.90
200809 -23.12 -12.52  -7.04  -9.86  -7.21  -5.99  -2.75  -7.29 -12.47 -15.19
200810 -26.09 -24.92 -23.37 -18.38 -13.97 -16.84 -15.42 -14.29 -16.84 -14.95
200811 -20.25 -17.31 -12.62  -5.55  -9.20  -6.75  -1.53  -5.41  -8.66  -8.58
200812   4.05   8.90   4.37   3.60   1.74   1.56   2.26  -0.73   0.66   0.78
200901  -8.23 -10.03  -6.69  -7.26 -12.47  -8.32  -4.95  -8.07  -5.97 -12.00
200902 -25.35 -16.80  -7.76 -16.58  -8.66  -8.57  -9.69  -9.44 -11.30  -4.54
200903  44.14  14.18  13.93  11.73  12.38  10.49   9.81   8.87   4.25   4.83
200904  45.77  35.67  34.03  21.42  20.81  15.58   9.68   4.61   2.98  -0.12
200905  21.41  17.31  10.76  10.67   9.24   6.98   1.89   4.47   1.10   2.34
200906  -6.12  -1.94  -6.98  -0.91  -0.42   1.10   2.05   0.54   2.01   3.04
200907  12.26  11.72  11.15  10.99   9.99   8.26   5.95   6.30   6.75   5.66
200908  25.02   9.50   4.42   5.07   3.41   3.64   2.14   2.41   2.10   0.22
200909   8.87   9.12   6.13   4.89   3.83   5.50   2.65   2.90   3.29   5.11
200910 -13.30  -6.56  -4.20  -1.36  -2.64  -0.92  -1.43  -1.96  -0.63  -4.08
200911   5.02   6.99   5.22   5.82   4.70   5.80   4.90   4.83   5.68   6.49
200912   1.40  -1.27   2.00   3.13   3.31   3.69   4.18   4.66   4.83   6.55
201001   1.99  -2.05   0.27  -2.47  -2.43  -4.03  -4.82  -6.04  -7.69  -6.70
201002   1.43   1.57   1.88   1.57   3.11   4.73   5.61   4.05   5.98   8.47
201003   4.65   5.22   4.43   4.96   5.41   5.31   8.51  11.32  10.17   8.69
201004   0.68   0.71   2.70  -0.23   1.28   1.65   2.71   6.10   3.69   7.09
201005  -8.95  -7.51  -7.73  -6.50  -7.97  -8.87  -8.04  -8.27  -7.58  -9.39
201006  -6.67  -3.89  -3.47  -3.25  -5.24  -7.77  -7.27  -6.74  -6.64 -10.88
201007   6.86   7.33   7.21   5.69   5.61   6.58   8.75   8.05   7.75  10.12
201008  -3.90  -4.57  -4.37  -6.22  -4.01  -4.95  -3.35  -4.22  -6.00  -5.24
201009  11.79   8.66   9.65   8.60   9.56   7.56   9.45   9.83  12.55  13.64
201010   3.36   2.73   1.66   5.77   3.71   4.42   2.67   2.98   4.99   5.53
201011  -0.68  -0.25   0.52  -1.13   0.36   0.43   0.08   2.36   1.53   6.20
201012  13.61   8.19   6.93   6.65   7.16   5.04   5.56   6.65   5.92   4.42
201101   4.11   3.05   0.69   3.34   2.76   0.17   1.83  -0.65   2.55   0.89
201102   1.36   0.96   3.10   4.13   3.28   5.77   5.72   3.81   3.43   4.09
201103  -2.14  -0.80  -0.41  -0.35   1.60   0.60   0.41   1.53   1.20   3.24
201104  -0.12   4.22   2.39   1.63   3.53   3.64   3.90   2.75   1.51   3.28
201105  -3.57  -1.04   0.16  -1.65  -0.85  -0.84  -1.20  -1.81  -1.45  -2.87
201106  -5.32  -1.52  -2.54  -1.75  -1.27  -1.64  -1.48  -1.94  -0.98   0.02
201107  -4.11  -1.37  -1.07  -3.84  -4.25  -0.13  -3.30  -3.50  -1.58  -1.45
201108 -13.87  -7.79  -3.84  -4.81  -4.64  -3.81  -5.93  -6.27  -8.35  -8.31
201109 -11.81  -6.90  -7.00  -5.60  -6.57  -7.13  -6.24  -9.45  -7.86 -15.94
201110  15.90  16.93  13.31  12.44  11.36   9.22  10.16   9.37  10.39  14.20
201111  -7.56  -4.25  -1.08  -1.85   1.47   0.46  -0.37   1.91   1.36  -1.27
201112  -3.03  -1.87  -2.08   1.63  -0.65   2.63   1.80  -0.05   1.66  -1.08
201201  18.47  10.66  10.72   7.58   8.52   3.82   3.04   2.18   3.61   2.76
201202   6.58   5.01   4.79   3.74   3.79   5.00   3.74   2.73   5.62   5.66
201203   4.07   1.89   2.33   1.86   3.54   1.56   2.74   2.92   4.07   5.11
201204  -6.33  -6.18  -1.41  -2.25  -1.70  -0.69  -0.11  -0.05   0.38   0.39
201205 -13.29 -12.76 -11.14  -8.27  -6.69  -6.48  -5.60  -2.12  -5.03  -4.81
201206   3.49   2.66   4.96   3.95   3.44   4.49   5.99   3.48   4.12   2.00
201207  -2.01  -2.55  -0.09   0.21  -0.10   1.13   1.73  -0.59   1.82   2.48
201208   2.19   5.87   4.39   3.98   4.97   3.20   2.05   1.55  -0.46   3.81
201209   3.62   4.44   4.04   3.58   1.35   1.10   3.37   2.22   2.89   2.27
201210  -4.09  -0.28  -0.33  -1.22  -0.61  -1.77  -3.04  -0.96  -0.63  -5.96
201211  -1.51   0.36   0.16   1.15   0.50  -0.08   1.20   0.85   0.93   1.47
201212   6.22   3.77   3.43   1.80   2.52  -0.46   0.65   0.62  -0.32   1.98
201301   9.49   7.53   6.42   5.75   6.00   7.04   5.33   5.91   0.85   5.86
201302  -1.08  -0.70   0.26   0.73   1.54   2.03   1.67   1.43   1.78   1.92
201303   5.63   2.29   4.60   3.43   3.86   4.64   2.90   5.05   5.33   5.48
201304   0.86   3.13  -0.22   1.25   1.95   2.25   1.34   2.45   1.35  -0.10
201305   4.24   3.56   4.29   1.77   3.20   2.32   1.44   2.71   2.55   4.68
201306  -6.93  -1.91   0.09  -0.25  -1.58  -1.03   0.49   0.17  -2.85  -4.20
201307  12.04   3.15   3.70   4.06   5.84   5.81   5.68   4.87   8.01  10.05
201308   3.02  -3.22  -3.66  -2.70  -1.50  -3.66  -3.64  -2.88  -3.28  -2.26
201309   1.04   1.94   3.28   3.05   3.49   5.30   4.18   5.13   5.01   7.40
201310   5.19   2.81   3.26   6.89   5.01   3.99   4.15   4.23   3.73   2.33
201311   2.97   2.13   2.88   3.23   3.89   3.43   2.13   3.76   3.76   3.41
201312   2.89   3.49   1.81   1.65   2.66   1.58   3.47   2.22   3.99   2.72
201401  -3.92  -4.52  -5.33  -2.78  -3.76  -2.87  -4.01  -3.32  -1.99   1.73
201402   4.89   3.31   3.97   3.85   4.35   4.08   4.20   5.57   7.81   6.31
201403   1.50   2.27   1.79   1.64   2.68   1.40   0.74   0.29  -2.42  -6.13
201404   1.21   2.75   2.10   1.91   0.59   0.19  -1.04  -2.50  -1.81  -3.29
201405   0.76   0.10   1.19   1.58   1.62   2.93   3.13   2.37   2.99   3.70
201406   5.51   1.92   3.07   1.16   2.60   2.22   2.37   2.26   2.69   5.68
201407  -2.99  -0.48  -1.60  -2.05  -1.98  -2.49  -2.78  -2.31  -2.79  -0.66
